Date,Location,AlertCount,AlertLevel,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
13/04/15,Brisbane,0,-1,18.4,27,0,4.6,9.4,SE,28,SSW,E,4,11,65,53,1019.9,1017.5,2,3,23.3,25.7,No,No
14/04/15,Brisbane,0,-1,16.8,26.6,0,5.2,9.6,SSE,24,SW,E,6,6,64,52,1022.4,1020.3,2,3,22,26.6,No,No
15/04/15,Brisbane,0,-1,17.7,26.3,0,4.8,8.3,E,24,SSW,NE,6,6,69,63,1025.5,1023,6,7,23.2,24.6,No,No
16/04/15,Brisbane,0,-1,16.7,28.2,0.2,4.2,10.8,ESE,20,SW,ENE,6,9,71,53,1026.4,1022.3,1,1,22.3,26.5,No,No
17/04/15,Brisbane,0,-1,17.1,28,0,3.4,10.6,E,20,SW,NE,4,11,73,58,1024.6,1020.5,3,2,23.1,26.1,No,Yes
18/04/15,Brisbane,0,-1,18.6,27.7,3.4,4.6,10.3,ENE,24,SW,ENE,4,9,81,62,1023.1,1018.8,3,5,22.5,26.3,Yes,No
19/04/15,Brisbane,0,-1,19.3,29,0.4,4,7.1,NNE,19,WSW,N,4,6,83,63,1019.6,1016.2,6,7,22.8,26.9,No,Yes
20/04/15,Brisbane,0,-1,19.7,21.3,14.6,6.4,0,W,26,SSW,SSW,4,2,87,86,1018.2,1016.3,7,8,20.8,20.6,Yes,Yes
21/04/15,Brisbane,0,-1,14.6,21.3,2,2.4,9.4,W,35,W,WSW,13,15,49,45,1017.6,1014.9,6,1,17.1,19.9,Yes,No
22/04/15,Brisbane,1,m,12,23.8,0.2,3.8,10.8,W,28,W,W,13,6,61,45,1014.8,1011.2,1,1,17.5,23.3,No,No
23/04/15,Brisbane,1,m,12.8,25.7,0,4,11,WSW,17,WSW,S,9,6,61,40,1013.3,1009.3,1,1,19.4,25.5,No,No
24/04/15,Brisbane,1,m,15.6,28.3,0,4,9.3,WNW,24,SW,WSW,6,4,70,44,1011.2,1007.5,7,2,20.2,28,No,No
25/04/15,Brisbane,1,m,15.5,29.4,0,4,10.7,NNW,17,WSW,NA,4,0,66,29,1011.3,1007.5,1,1,20.9,29.2,No,No
26/04/15,Brisbane,1,m,16.7,23.4,0,8,11,W,50,WSW,W,15,15,42,30,1012,1010.7,0,1,19.3,22.7,No,No
27/04/15,Brisbane,1,m,11.1,25.2,0,7.2,10.9,SW,20,SW,W,6,7,51,30,1018.3,1015.8,0,1,19.1,NA,No,No
28/04/15,Brisbane,1,m,11.1,25.2,0,3.8,10.6,NA,20,SW,ESE,7,11,61,44,1022.9,1020,1,1,19.4,23.8,No,NA
29/04/15,Brisbane,0,-1,14.4,23.6,0,5.8,4.5,ESE,30,S,ESE,7,13,64,58,1026.4,1023.5,4,7,20.2,22.2,NA,Yes
30/04/15,Brisbane,0,-1,16.6,18,7.8,4.2,0,SSE,22,SW,SSW,4,6,90,91,1026.4,1022.2,8,8,17.3,17.1,Yes,Yes
01/05/15,Brisbane,0,-1,16.2,21,56.2,3.4,0,S,33,SE,SSW,9,13,95,95,1017.2,1009.5,8,8,17.9,17.5,Yes,Yes
02/05/15,Brisbane,0,-1,16.6,24.9,182.6,1.6,9.5,SSW,19,WNW,WSW,6,7,71,58,1013,1010,1,1,19.8,24.4,Yes,No
03/05/15,Brisbane,0,-1,16.7,24.2,0,3.4,7,W,24,SSE,W,4,13,69,64,1012.4,1010,7,7,20.6,22.7,No,No
04/05/15,Brisbane,0,-1,15.8,27.3,0,3.4,10.1,W,17,WSW,NE,6,6,79,49,1014.3,1011.4,0,1,20.3,26.6,No,No
05/05/15,Brisbane,0,-1,16.7,27.3,0,2.8,10.1,NA,17,SW,NE,6,6,74,58,1014.3,1009.9,0,1,21.7,27.2,No,NA
06/05/15,Brisbane,4,m,16.3,29.6,0,3.8,10.2,WSW,17,SSW,WSW,4,6,73,40,1014.7,1012.3,0,0,21.2,29.3,NA,No
07/05/15,Brisbane,4,m,14.4,26.1,0,4.8,9.5,NA,17,SW,W,7,7,43,44,1017.4,1014.4,1,1,19.7,25.4,No,NA
08/05/15,Brisbane,4,m,12.6,24.4,0,4.6,10,WSW,20,SW,W,7,6,46,36,1019.2,1015.8,1,1,17.7,23.6,NA,No
09/05/15,Brisbane,4,m,11.7,23.7,0,4,10.3,W,20,SW,WNW,6,9,60,34,1018.9,1015.2,1,0,17.6,23.4,No,No
10/05/15,Brisbane,4,m,9.9,25.1,0,4.8,10.3,WNW,22,SW,WNW,6,11,50,29,1017.4,1013,0,0,18,24.5,No,No
11/05/15,Brisbane,4,m,10.3,26,0,5.2,10.2,WNW,39,W,W,9,15,41,33,1016.3,1012.7,0,0,19.9,25.3,No,No
12/05/15,Brisbane,4,m,12.7,25.9,0,5.6,10.2,W,19,WSW,NNW,6,2,50,43,1017.8,1014.2,0,1,20,25.7,No,No
13/05/15,Brisbane,0,-1,9.8,24.9,0,3,10.2,W,30,W,W,6,9,52,36,1016.2,1012.9,0,1,19.5,24.9,No,No
14/05/15,Brisbane,0,-1,9.7,20.9,0,8,10.3,W,24,WSW,NW,11,4,39,30,1023.9,1022.4,0,0,13.6,20.6,No,No
15/05/15,Brisbane,0,-1,8.1,24.1,0,4.8,9.5,W,20,SW,ESE,6,7,49,44,1027.4,1024.9,1,1,16.2,22.6,No,No
16/05/15,Brisbane,0,-1,14.2,24,0,4,7.6,SE,35,SSW,SE,7,17,65,67,1029.3,1027.8,1,6,20.1,20.6,No,No
17/05/15,Brisbane,0,-1,14.9,23,1,3.8,5.2,SSE,28,W,ESE,7,13,76,57,1030.1,1027.4,4,7,19.7,21.8,No,Yes
18/05/15,Brisbane,0,-1,16.9,22.9,6.6,2.2,6.2,SE,31,SSW,ESE,7,15,89,76,1027.7,1024.9,6,5,18.7,20.2,Yes,No
19/05/15,Brisbane,0,-1,15.9,22.7,0.8,3.2,2.9,SSW,13,S,N,6,2,78,77,1022.6,1018.9,6,6,19.3,21.7,No,No
20/05/15,Brisbane,0,-1,15.9,26.8,0,0.6,9.2,ENE,15,SW,ENE,6,6,83,77,1020.9,1017.3,2,2,20,NA,No,No
21/05/15,Brisbane,0,-1,17.2,25.2,0.2,3,4.4,SW,22,NE,W,2,9,89,71,1018.9,1016,7,7,20.1,22.3,No,Yes
22/05/15,Brisbane,0,-1,15.4,19.9,1.4,2.8,9.9,W,46,W,W,13,17,56,45,1017.6,1014.8,2,1,17.2,19.3,Yes,No
23/05/15,Brisbane,0,-1,14,22.8,0,6.8,8.9,ESE,35,SW,SE,9,13,56,43,1023.2,1023,1,2,18.7,21.5,No,No
24/05/15,Brisbane,0,-1,13.7,23.6,0,5,9.6,SSE,24,SSW,ESE,7,9,65,53,1028.4,1026.7,1,1,18.3,22.3,No,No
25/05/15,Brisbane,0,-1,12.7,23.5,0,4.6,9.3,SSE,20,SW,ESE,4,11,69,49,1030.9,1027.6,1,7,18.3,22.2,No,No
26/05/15,Brisbane,0,-1,12.7,23.5,0,3.6,5.8,NA,20,SSW,E,4,4,73,59,1028.6,1024.2,6,7,17.4,21.8,No,NA
27/05/15,Brisbane,0,-1,13.2,24.3,0,2.6,8.3,SW,17,SW,NE,7,2,73,64,1025.6,1021.6,5,6,17.8,21.9,NA,No
28/05/15,Brisbane,0,-1,13,25.1,0,1.8,9.9,W,15,WSW,NA,4,0,84,49,1025.1,1021.7,1,2,16.7,24.4,No,No
29/05/15,Brisbane,0,-1,13.1,25.5,0,3,9.7,NE,15,WSW,SE,6,2,81,59,1024.8,1021.2,5,5,17.6,25.2,No,No
30/05/15,Brisbane,0,-1,15.3,27.6,0,2.2,9.5,NNE,15,SW,NE,2,2,84,55,1023,1018.1,6,6,18.3,25.4,No,No
31/05/15,Brisbane,0,-1,16.1,26.1,0,2.2,3.3,NNW,15,NA,WSW,0,4,81,63,1018.5,1013.8,6,7,20.2,25.3,No,No
01/06/15,Brisbane,0,-1,18.2,20.5,0,2.8,0,WNW,30,W,W,11,13,68,50,1016.8,1014.6,7,7,19.2,19.2,No,No
02/06/15,Brisbane,0,-1,9,19.5,0,5.2,10.1,WSW,20,WSW,WSW,6,6,56,42,1022.6,1019.2,0,1,14.1,19,No,No
03/06/15,Brisbane,0,-1,7,19.7,0,3,6,SSW,15,SW,SW,6,6,63,45,1022.9,1019.2,7,7,12.7,18.6,No,No
04/06/15,Brisbane,0,-1,7.4,22.3,0,2,9.8,SSW,17,SSW,WSW,4,7,67,45,1022.5,1018.5,1,1,13.4,21.5,No,No
05/06/15,Brisbane,0,-1,7,21.4,0,2.4,10.3,W,31,WSW,WNW,6,13,45,30,1019.4,1015.6,0,1,16.1,20.5,No,No
06/06/15,Brisbane,0,-1,9.7,22.1,0,5.8,7.9,WSW,28,SW,SW,9,9,53,56,1022.6,1022.4,1,4,16,21,No,No
07/06/15,Brisbane,0,-1,12.3,22.8,0,3,8.5,SSE,26,SSW,SSE,6,9,69,53,1028.4,1026.1,3,3,17.5,21.6,No,No
08/06/15,Brisbane,0,-1,11.8,24.5,0.2,3.8,9.1,ENE,15,SW,NE,6,6,71,56,1028,1024.2,1,6,17.1,21.1,No,No
09/06/15,Brisbane,0,-1,11.7,24.2,0,3.4,3.5,SW,17,SW,W,7,4,74,51,1025.7,1022.7,7,7,16.6,23,No,No
10/06/15,Brisbane,0,-1,12.7,24.2,0,1,6.1,SE,26,SW,ESE,7,11,76,53,1026.1,1024.4,5,7,17.2,22.6,No,No
11/06/15,Brisbane,0,-1,15.1,21.8,0,7.4,2.9,SE,35,SSE,SE,11,13,69,79,1029.6,1028.2,4,7,20.9,18.5,No,Yes
12/06/15,Brisbane,0,-1,13.4,20.1,4.6,3.4,5.5,SE,28,SSW,SE,7,9,75,69,1030.6,1026.9,7,7,16.6,19,Yes,Yes
13/06/15,Brisbane,0,-1,14.2,21.4,1.2,0.6,4.3,ESE,31,WSW,SE,4,13,85,76,1028.1,1025,7,7,17.7,19.4,Yes,Yes
14/06/15,Brisbane,0,-1,15.6,22.2,4.2,3.4,4,ESE,22,W,SSE,4,9,92,67,1026.8,1023.2,8,7,16.6,21.2,Yes,Yes
15/06/15,Brisbane,0,-1,16,23.2,4,0.8,6.5,ESE,24,SSW,SE,6,7,91,60,1025.6,1022.5,7,2,17.6,22.1,Yes,No
16/06/15,Brisbane,0,-1,16,21.5,1,2,0.3,S,15,SW,NA,4,0,92,79,1023,1018.8,8,7,17.4,21.3,No,Yes
17/06/15,Brisbane,0,-1,16.3,21,3.4,1.2,0.2,W,19,NE,NA,4,0,92,85,1017.2,1014.7,8,8,19.2,17.7,Yes,Yes
18/06/15,Brisbane,0,-1,12,22.7,2.4,1,7.8,WNW,26,SW,WNW,2,11,98,48,1017.2,1014,3,1,14.2,22.4,Yes,No
19/06/15,Brisbane,0,-1,10.4,21.6,0,2.6,9.2,W,35,WSW,WSW,9,11,62,39,1017.1,1014,2,4,16.9,21.3,No,No
20/06/15,Brisbane,0,-1,9.2,20.9,0,4.6,9.2,SW,20,SW,SW,7,6,65,44,1020.5,1018.3,1,2,14.9,19.4,No,No
21/06/15,Brisbane,0,-1,10,21.1,0,3.2,9.5,ESE,20,SW,SE,7,7,63,46,1025.5,1023.3,1,1,14.7,20.6,No,No
22/06/15,Brisbane,0,-1,12.6,20.5,0,3.8,3,SSE,17,SW,ESE,4,7,71,61,1028.2,1026,5,7,15.6,19.6,No,No
23/06/15,Brisbane,0,-1,12.2,20.6,0,2.2,2.4,W,15,W,S,6,2,83,64,1027.7,1025.1,7,7,14.7,20.1,No,No
24/06/15,Brisbane,2,m,12.5,19.6,0,1.4,1.5,SSE,17,SW,ESE,4,4,84,66,1025.6,1022,8,7,15.4,19.1,No,No
25/06/15,Brisbane,2,m,11.2,19.6,0,1,1.9,W,19,SW,WSW,7,7,96,71,1022.2,1019.9,7,7,13.2,18.6,No,No
26/06/15,Brisbane,2,m,12.6,22.7,0.2,2.2,6.8,SSE,31,SSW,SE,6,11,73,60,1026.2,1025.1,2,3,17.8,21.3,No,No
27/06/15,Brisbane,2,m,14.9,22.6,0,3.2,6.8,SE,20,SW,S,7,9,66,68,1030.6,1027.6,4,5,18.3,20.7,No,Yes
28/06/15,Brisbane,2,m,14.6,22.2,2.4,2.4,4.6,NE,22,SW,E,4,7,85,71,1030.8,1027.8,2,6,17.7,21,Yes,Yes
29/06/15,Brisbane,2,m,15.4,18.4,7,2.2,0,SSE,24,SW,SSE,2,6,95,86,1031.4,1028.5,8,7,16.3,17.8,Yes,Yes
30/06/15,Brisbane,2,m,14.2,23.1,4,1.4,8.3,SSW,19,SW,NE,6,6,83,56,1028,1023.9,1,3,16.9,21.7,Yes,No
01/07/15,Brisbane,0,-1,12.4,23.3,0.2,2.8,7.4,WNW,17,SW,W,4,7,86,53,1024.5,1020.5,7,3,15.8,22.7,No,No
02/07/15,Brisbane,0,-1,12.2,19.6,0,1.2,8.7,W,33,WSW,W,6,13,66,32,1022.4,1018.1,1,4,16.5,19.4,No,No
03/07/15,Brisbane,0,-1,7.8,20.7,0,4.4,9.5,W,26,SW,SSW,9,6,53,39,1023.2,1021,0,2,12.8,20.5,No,No
04/07/15,Brisbane,0,-1,9.9,21.3,0,3.4,6.8,SSW,17,WSW,WNW,6,6,67,50,1024.3,1020.7,3,1,14.5,20.8,No,No
05/07/15,Brisbane,0,-1,9.7,22.8,0,2.8,9.7,W,20,WSW,WNW,6,9,80,37,1023.1,1019.6,2,1,14.7,22,No,No
06/07/15,Brisbane,0,-1,9.3,24.1,0,2.4,9.8,WNW,19,WSW,WNW,4,7,72,41,1020,1015.3,1,1,14.4,23.6,No,No
07/07/15,Brisbane,0,-1,10.2,23,0,2.8,10,W,20,SSW,S,4,6,56,24,1018.6,1016.5,0,0,16.9,22.6,No,No
08/07/15,Brisbane,4,m,7,20.4,0,5,6.8,SSE,24,SSW,SE,6,9,61,56,1024.2,1023.1,1,7,14.7,18.7,No,No
09/07/15,Brisbane,4,m,11.9,19.4,0,2,5.4,SE,24,WSW,ESE,6,7,71,62,1028.1,1025.5,2,6,15.6,18.2,No,No
10/07/15,Brisbane,4,m,9.7,20.2,0.2,2.2,1.6,NE,24,SW,ENE,6,7,74,73,1025.9,1021.4,5,7,14.8,17.9,No,No
11/07/15,Brisbane,4,m,11.4,21.2,0.4,1.8,7.7,NNW,24,SSW,NE,4,7,92,72,1019.7,1013.9,6,6,13.7,20.2,No,No
12/07/15,Brisbane,4,m,12.2,18.3,0.6,2.8,9.9,W,54,WSW,W,19,19,50,28,1015.4,1011.3,1,0,13,17.8,No,No
13/07/15,Brisbane,4,m,8.4,18.2,0.2,6.8,9.7,WNW,48,W,W,13,22,49,42,1015.9,1012.3,1,2,12.9,16.8,No,No
14/07/15,Brisbane,4,m,10.2,19.2,0,7.4,10,WSW,41,W,W,9,19,49,37,1018,1014.2,1,1,13.3,18.4,No,No
15/07/15,Brisbane,1,m,5.4,18.2,0,3.8,3.2,SW,11,SW,SE,4,4,66,45,1020.2,1016.8,7,6,11.1,16.7,No,No
16/07/15,Brisbane,1,m,7.6,17.4,0,2.6,5.2,W,19,SSW,WNW,4,7,80,49,1019.6,1015.3,7,7,10.5,16.1,No,No
17/07/15,Brisbane,1,m,6.9,16.1,0,3.2,9.7,W,56,W,W,19,20,57,48,1018.2,1015.8,1,1,10.1,14.3,No,No
18/07/15,Brisbane,1,m,6.9,19.4,0,5,10,WSW,22,WSW,NE,9,2,52,37,1023.4,1022.2,0,1,11.9,18.9,No,No
19/07/15,Brisbane,1,m,8.2,19.3,0,3.2,5.1,ESE,26,SW,SSE,9,7,63,60,1028.2,1025.4,4,6,13.9,18.4,No,No
20/07/15,Brisbane,1,m,11.7,20.9,0,2.8,7.3,E,35,WSW,ESE,6,13,74,53,1030.4,1027.8,7,1,14.4,19.7,No,No
21/07/15,Brisbane,1,m,10.6,21.6,0.2,4,6.6,ENE,31,WSW,E,6,15,77,58,1031,1028.5,7,7,15.3,19.7,No,Yes
22/07/15,Brisbane,0,-1,10.1,18.7,2.8,3,0,ESE,19,SW,ESE,2,4,86,92,1029.6,1025.4,8,8,13.3,17.7,Yes,Yes
23/07/15,Brisbane,0,-1,12.9,23.1,4.4,0.4,8.1,E,17,S,E,4,7,86,70,1025.6,1022,4,2,17.6,21.5,Yes,No
24/07/15,Brisbane,0,-1,14.1,24.4,0,1.6,6.6,W,24,SW,NE,4,9,97,65,1022.7,1017.7,7,5,17,23.7,No,No
25/07/15,Brisbane,0,-1,16.5,24.3,0,2.4,4.1,W,22,WSW,W,6,6,76,52,1022.2,1018.8,7,1,17.6,24.1,No,No
26/07/15,Brisbane,0,-1,13.1,25.1,0.2,1.6,6,W,26,WSW,WSW,2,11,79,64,1021.6,1017.7,6,7,17.2,23.8,No,No
27/07/15,Brisbane,0,-1,13.5,22.9,0,3.6,9.2,W,24,WNW,W,11,11,53,35,1024.6,1021.6,1,5,18.2,21.9,No,No
28/07/15,Brisbane,0,-1,10,21.4,0,4.8,9.1,ESE,22,SW,S,7,4,51,36,1030.2,1027.6,3,2,14.8,21.3,No,No
29/07/15,Brisbane,3,m,7.8,21.7,0,4.6,10,WSW,19,SW,SSE,7,7,54,32,1032.4,1027.9,1,1,14,20.8,No,No
30/07/15,Brisbane,3,m,10.2,22.8,0,4,10.1,SW,19,SW,ENE,7,6,60,48,1028.5,1024,1,1,15.2,21.9,No,No
31/07/15,Brisbane,3,m,9.7,24.1,0,3,10.2,W,24,SSW,W,4,7,81,35,1024.5,1020.1,1,0,13.6,23.5,No,No
01/08/15,Brisbane,3,m,9.1,23.6,0,3,10,ENE,19,WSW,ENE,4,9,63,49,1024.4,1020.8,0,1,14.5,22.2,No,No
02/08/15,Brisbane,3,m,10,25.7,0,4,10.1,N,22,SSW,NE,4,9,68,56,1023.5,1018.8,0,1,15.6,23.6,No,No
03/08/15,Brisbane,3,m,10.6,26.7,0,3.6,9.8,WSW,26,WSW,ENE,6,9,71,54,1019.5,1014.3,2,1,18.6,25.1,No,No
04/08/15,Brisbane,3,m,13.5,21.8,0,3.8,6.8,W,30,SW,S,6,6,47,52,1019.6,1016.7,4,5,16.9,20,No,No
05/08/15,Brisbane,11,m,7.9,19.1,0,5.6,10.3,WNW,33,WSW,W,9,15,44,29,1017.2,1013.1,0,0,12.2,18.6,No,No
06/08/15,Brisbane,11,m,6.1,21.1,0,5.6,10.2,WSW,26,WSW,W,9,6,46,27,1018,1014.8,0,1,14.2,20.5,No,No
07/08/15,Brisbane,11,m,7.7,21.4,0,3.2,9.7,SW,24,WSW,SSE,9,2,47,32,1022.4,1019.5,0,3,14.3,20,No,No
08/08/15,Brisbane,11,m,7.5,22.1,0,3.4,10.1,ENE,19,SSW,ENE,6,7,56,33,1022.8,1018.9,0,2,13.2,20.4,No,No
09/08/15,Brisbane,11,m,7.8,22.5,0,4.4,10.2,ENE,20,SW,ENE,6,9,63,48,1023.5,1019.2,1,1,14.5,20.9,No,No
10/08/15,Brisbane,11,m,9.3,23,0,2.8,10,ENE,19,WSW,NE,4,9,72,55,1021.4,1016.2,1,1,15.4,21.6,No,No
11/08/15,Brisbane,11,m,8.6,26.4,0,2.4,10.1,NE,20,SSW,NNE,4,7,62,52,1019.5,1015,0,1,14.6,23.3,No,No
12/08/15,Brisbane,0,-1,11.8,28.4,0.2,4,7.8,W,46,ESE,NNW,2,7,69,47,1013.8,1007.3,3,3,18.3,24.4,No,Yes
13/08/15,Brisbane,0,-1,12.3,22.3,3.6,7,10.5,W,39,WSW,WSW,15,15,39,23,1018,1016.4,0,0,15.4,21.8,Yes,No
14/08/15,Brisbane,0,-1,8.4,23,0,6.8,10.2,SW,17,SW,SSE,7,4,48,27,1025.2,1022.1,0,0,15.3,22.4,No,No
15/08/15,Brisbane,0,-1,8,22.6,0,4,9.1,ENE,20,SW,ENE,6,7,62,56,1028.1,1025.1,4,2,13.4,19.9,No,No
16/08/15,Brisbane,0,-1,10.7,21.7,0,3.8,4.3,SE,22,SW,SE,9,7,66,62,1026.2,1022.4,5,7,16.4,19.5,No,No
17/08/15,Brisbane,0,-1,11.3,23.4,0,2.8,10.3,NE,20,WSW,N,6,6,73,49,1020.6,1015.5,1,3,17,21.9,No,No
18/08/15,Brisbane,0,-1,10.3,24.2,0,3.2,10.5,E,19,SW,ENE,7,9,53,37,1020.6,1017.5,0,1,17,22.1,No,No
19/08/15,Brisbane,1,m,10,22.8,0,4.8,10,SSE,20,SW,E,6,9,60,48,1024.9,1022.4,2,2,15.6,20.5,No,No
20/08/15,Brisbane,1,m,11.4,22.1,0,4.4,6.3,E,28,SW,E,6,11,65,53,1027.2,1024.4,2,6,17.5,20.6,No,No
21/08/15,Brisbane,1,m,15.3,22.4,0.4,3,2.6,SE,31,S,ENE,2,13,76,77,1026.6,1024.1,7,8,18.5,18.7,No,Yes
22/08/15,Brisbane,1,m,16.9,24.5,2.2,4,9.5,E,20,SSW,NNE,4,9,83,64,1025.8,1021.6,5,3,19.7,23.5,Yes,No
23/08/15,Brisbane,1,m,16,24.1,0,1.2,7.4,NNE,26,NA,NNE,0,11,87,68,1024.3,1020.5,7,4,19.3,22.7,No,No
24/08/15,Brisbane,1,m,17.1,25.3,0,2.4,8.2,NE,20,N,NE,6,9,65,67,1021.6,1017,2,6,22.6,23.4,No,Yes
25/08/15,Brisbane,1,m,16.8,29.1,2.2,4.6,9.9,W,28,W,ENE,6,4,75,55,1019.2,1016,1,2,21.9,27.2,Yes,No
26/08/15,Brisbane,0,-1,15.7,28.5,0,5.2,10.2,W,20,WSW,NW,9,9,44,36,1021.1,1017.1,3,2,21.7,28.1,No,No
27/08/15,Brisbane,0,-1,16.2,23.9,0,4,0.3,SW,30,SSW,SW,2,7,52,74,1021.8,1019.9,7,8,18.9,16.9,No,Yes
28/08/15,Brisbane,0,-1,14.8,24.7,5,1.6,6.1,W,19,WSW,SE,4,4,84,44,1022.4,1018.5,7,1,17.5,24.4,Yes,No
29/08/15,Brisbane,0,-1,11.9,22.9,0.2,4,5.2,ENE,19,SW,ENE,6,7,58,54,1023.4,1018.5,7,7,17.4,21,No,Yes
30/08/15,Brisbane,0,-1,14.1,23.2,13.6,5.6,9.2,W,33,W,W,7,15,59,29,1017.9,1013.6,4,1,18.1,22.3,Yes,No
31/08/15,Brisbane,0,-1,11.3,23.7,0.2,10,11.1,W,26,WSW,W,7,11,44,25,1016.9,1013,1,1,17.8,22.9,No,No
01/09/15,Brisbane,0,-1,9.3,25.1,0,4,11.6,NA,26,WSW,W,7,15,45,17,1017.6,1013,0,0,17.5,24.6,No,NA
02/09/15,Brisbane,1,m,7.2,25.1,0,4.4,11.6,NA,26,SW,NNE,4,9,38,26,1019.9,1015,4,1,17.7,24,NA,Yes
03/09/15,Brisbane,1,m,16.3,25.3,2.4,3,7.6,WNW,48,N,W,6,19,85,21,1011.6,1008.6,7,1,19.7,25.3,Yes,No
04/09/15,Brisbane,1,m,12.7,24.9,0.2,8.2,9.8,W,26,WSW,NNE,9,7,45,44,1018.4,1016.6,1,3,18.6,22.7,No,No
05/09/15,Brisbane,1,m,12,23.6,0,6.8,9.3,E,22,SSW,ESE,6,11,61,53,1022.7,1018.8,1,3,19.4,21.3,No,No
06/09/15,Brisbane,1,m,13.4,24,0,4.2,6.1,NNE,19,W,NE,6,7,69,53,1023.9,1019.5,6,6,19.2,23.2,No,No
07/09/15,Brisbane,1,m,13.8,25.5,0,4,8.6,NE,26,NE,NE,2,11,68,65,1023.1,1019.3,3,3,21,22.3,No,No
08/09/15,Brisbane,1,m,14.8,28.1,0,5,9.5,W,31,NNW,NW,6,6,54,38,1020.3,1014.6,3,4,21.9,27.3,No,No
09/09/15,Brisbane,1,h,10.7,25.6,0,6.6,10.8,WNW,28,WSW,W,7,6,36,21,1022.6,1018.6,0,0,18.9,25.2,No,No
10/09/15,Brisbane,1,h,11,25,0,5.2,10.8,E,37,SW,E,6,13,54,47,1027.6,1025.1,1,2,19.1,22.1,No,No
11/09/15,Brisbane,1,h,13.3,21.6,0,6.2,1.9,SE,35,SW,ESE,6,11,60,67,1030.2,1027.8,7,7,19.2,19.6,No,No
12/09/15,Brisbane,1,h,15.7,24.5,0,3.4,7.1,ESE,31,SSW,ESE,4,9,52,42,1029.3,1025.1,6,4,20.8,23.7,No,No
13/09/15,Brisbane,1,h,13.2,25.4,0,5,9.4,E,28,WSW,ESE,4,11,62,49,1028.1,1024.6,3,3,20,23.6,No,No
14/09/15,Brisbane,1,h,12.7,25.4,0,5.2,8.3,NE,24,SSW,NE,4,11,62,52,1026.9,1023,5,5,19.4,23.8,No,No
15/09/15,Brisbane,1,h,13.4,25.6,0,4.6,10.8,NE,24,WSW,NE,4,11,64,56,1023.2,1018.3,2,1,21.1,23.5,No,No
16/09/15,Brisbane,5,m,13,27.4,0,5,10.4,WSW,26,NW,ENE,2,11,65,54,1019.7,1014.6,1,2,21.1,25.7,No,Yes
17/09/15,Brisbane,5,m,16.4,19.9,10.2,6.6,0.2,E,28,NA,ENE,0,9,91,86,1017.3,1013.5,8,7,18,19,Yes,Yes
18/09/15,Brisbane,5,m,12.5,22.8,18,0.8,7.3,SSE,37,S,S,13,13,56,80,1018.3,1018.4,1,7,18.1,17.4,Yes,No
19/09/15,Brisbane,5,m,13,24,0.6,4.4,9,SSE,33,S,E,7,19,53,48,1021.7,1018.3,3,7,20.5,22.4,No,No
20/09/15,Brisbane,5,m,13.4,23.3,0,5.6,9,SSE,31,SSW,SSE,7,9,58,60,1020.7,1017.3,2,5,20.3,21,No,Yes
21/09/15,Brisbane,5,m,14.2,24.3,1.6,5.2,10.8,E,24,S,E,7,9,59,56,1021,1017.5,2,2,20.8,22.1,Yes,No
22/09/15,Brisbane,5,m,13.5,29.4,0,5.4,10.3,WNW,28,WNW,W,2,7,60,27,1018.2,1012.9,0,5,21.7,27.8,No,No
23/09/15,Brisbane,1,m,14.7,23.5,0,6,7.6,ENE,28,WSW,ESE,9,11,51,57,1019,1016.7,2,5,19.1,18.9,No,No
24/09/15,Brisbane,1,m,11.1,23.1,0.6,5.4,11.2,E,28,SSW,ENE,7,20,39,41,1022,1017.8,1,1,17.4,20.6,No,No
25/09/15,Brisbane,1,m,9.4,23.4,0.2,6.8,6.9,S,26,WSW,S,9,6,51,39,1022.8,1019.3,2,4,18.7,22.6,No,No
26/09/15,Brisbane,1,m,13.7,23.1,0,3.6,8.1,ESE,35,S,SSE,9,13,53,55,1022.9,1019.5,3,5,20.6,20.4,No,No
27/09/15,Brisbane,1,m,12.4,24.1,0.4,5.4,8.4,E,24,SW,ENE,6,7,57,90,1022.2,1018.8,2,5,19.7,15.8,No,Yes
28/09/15,Brisbane,1,m,11.8,24.8,12.2,4.4,10.5,NE,22,SSW,NE,6,7,68,51,1021.4,1016.7,3,1,18.5,24,Yes,No
29/09/15,Brisbane,1,m,13.1,25.7,0,4,8.2,WNW,31,S,NW,2,6,61,73,1021.8,1018.2,1,7,22.1,16.2,No,Yes
30/09/15,Brisbane,0,-1,12,26.6,7.8,6.4,10.8,NE,26,NE,NE,4,15,59,57,1023,1019.3,0,3,21.7,24.2,Yes,No
01/10/15,Brisbane,0,-1,14,27.7,0,5,10.8,ENE,22,NE,ENE,2,11,53,46,1026.9,1024,0,2,22.6,25.7,No,No
02/10/15,Brisbane,0,-1,14.8,29.3,0,5,11.3,ENE,26,SW,ENE,4,9,64,21,1031.1,1028.3,1,1,22.3,28.3,No,No
03/10/15,Brisbane,0,-1,15.8,27.8,0,6.8,11.6,E,26,SSE,E,9,13,55,41,1032.7,1028.2,1,1,23.6,26,No,No
